"RunID","FishingYear","FisheryID","TimeStep","MinimumSize","MaximumSize"
1,1994,49,2,100,0
1,1994,49,3,100,0
1,1994,49,4,100,0
1,1994,50,1,100,0
1,1994,50,2,100,0
1,1994,50,3,100,0
1,1994,50,4,100,0
1,1994,51,1,100,0
1,1994,51,2,100,0
1,1994,51,3,100,0
1,1994,51,4,100,0
1,1994,52,1,100,0
1,1994,52,2,100,0
1,1994,52,3,100,0
1,1994,52,4,100,0
1,1994,53,1,520,0
1,1994,53,2,520,0
1,1994,53,3,520,0
1,1994,53,4,520,0
1,1994,54,1,520,0
1,1994,54,2,520,0
1,1994,54,3,520,0
1,1994,54,4,520,0
1,1994,55,1,100,0
1,1994,55,2,100,0
1,1994,55,3,100,0
1,1994,55,4,100,0
1,1994,56,1,520,0
1,1994,56,2,520,0
1,1994,56,3,520,0
1,1994,56,4,520,0
1,1994,57,1,520,0
1,1994,57,2,520,0
1,1994,57,3,520,0
1,1994,57,4,520,0
1,1994,58,1,100,0
1,1994,58,2,100,0
1,1994,58,3,100,0
1,1994,58,4,100,0
1,1994,59,1,100,0
1,1994,59,2,100,0
1,1994,59,3,100,0
1,1994,59,4,100,0
1,1994,60,1,520,0
1,1994,60,2,520,0
1,1994,60,3,520,0
1,1994,60,4,520,0
1,1994,61,1,100,0
1,1994,61,2,100,0
1,1994,61,3,100,0
1,1994,61,4,100,0
1,1994,62,1,520,0
1,1994,62,2,520,0
1,1994,62,3,520,0
1,1994,62,4,520,0
1,1994,63,1,100,0
1,1994,63,2,100,0
1,1994,63,3,100,0
1,1994,63,4,100,0
1,1994,64,1,520,0
1,1994,64,2,520,0
1,1994,64,3,520,0
1,1994,64,4,520,0
1,1994,65,1,100,0
1,1994,65,2,100,0
1,1994,65,3,100,0
1,1994,65,4,100,0
1,1994,66,1,100,0
1,1994,66,2,100,0
1,1994,66,3,100,0
1,1994,66,4,100,0
1,1994,67,1,520,0
1,1994,67,2,520,0
1,1994,67,3,520,0
1,1994,67,4,520,0
1,1994,68,1,100,0
1,1994,68,2,100,0
1,1994,68,3,100,0
1,1994,68,4,100,0
1,1994,69,1,100,0
1,1994,69,2,100,0
1,1994,69,3,100,0
1,1994,69,4,100,0
1,1994,70,1,100,0
1,1994,70,2,100,0
1,1994,70,3,100,0
1,1994,70,4,100,0
1,1994,71,1,100,0
1,1994,71,2,100,0
1,1994,71,3,100,0
1,1994,71,4,100,0
1,1994,72,1,100,0
1,1994,72,2,100,0
1,1994,72,3,100,0
1,1994,72,4,100,0
1,1994,73,1,100,0
1,1994,73,2,100,0
1,1994,73,3,100,0
1,1994,73,4,100,0
1,1995,1,1,670,0
1,1995,1,2,670,0
1,1995,1,3,670,0
1,1995,1,4,670,0
1,1995,2,1,100,0
1,1995,2,2,100,0
1,1995,2,3,100,0
1,1995,2,4,100,0
1,1995,3,1,670,0
1,1995,3,2,670,0
1,1995,3,3,670,0
1,1995,3,4,670,0
1,1995,4,1,100,0
1,1995,4,2,100,0
1,1995,4,3,100,0
1,1995,4,4,100,0
1,1995,5,1,100,0
1,1995,5,2,100,0
1,1995,5,3,100,0
1,1995,5,4,100,0
1,1995,6,1,100,0
1,1995,6,2,100,0
1,1995,6,3,100,0
1,1995,6,4,100,0
1,1995,7,1,100,0
1,1995,7,2,100,0
1,1995,7,3,100,0
1,1995,7,4,100,0
1,1995,8,1,450,0
1,1995,8,2,450,0
1,1995,8,3,450,0
1,1995,8,4,450,0
1,1995,9,1,670,0
1,1995,9,2,670,0
1,1995,9,3,670,0
1,1995,9,4,670,0
1,1996,64,1,520,0
1,1996,64,2,520,0
1,1996,64,3,520,0
1,1996,64,4,520,0
1,1996,65,1,100,0
1,1996,65,2,100,0
1,1996,65,3,100,0
1,1996,65,4,100,0
1,1996,66,1,100,0
1,1996,66,2,100,0
1,1996,66,3,100,0
1,1996,66,4,100,0
1,1996,67,1,520,0
1,1996,67,2,520,0
1,1996,67,3,520,0
1,1996,67,4,520,0
1,1996,68,1,100,0
1,1996,68,2,100,0
1,1996,68,3,100,0
1,1996,68,4,100,0
1,1996,69,1,100,0
1,1996,69,2,100,0
1,1996,69,3,100,0
1,1996,69,4,100,0
1,1996,70,1,100,0
1,1996,70,2,100,0
1,1996,70,3,100,0
1,1996,70,4,100,0
1,1996,71,1,100,0
1,1996,71,2,100,0
1,1996,71,3,100,0
1,1996,71,4,100,0
1,1996,72,1,100,0
1,1996,72,2,100,0
1,1996,72,3,100,0
1,1996,72,4,100,0
1,1996,73,1,100,0
1,1996,73,2,100,0
1,1996,73,3,100,0
1,1996,73,4,100,0
1,1997,1,1,670,0
1,1997,1,2,670,0
1,1997,1,3,670,0
1,1997,1,4,670,0
1,1997,2,1,100,0
1,1997,2,2,100,0
1,1997,2,3,100,0
1,1997,2,4,100,0
1,1997,3,1,670,0
1,1997,3,2,670,0
1,1997,3,3,670,0
1,1997,3,4,670,0
1,1997,4,1,100,0
1,1997,4,2,100,0
1,1997,4,3,100,0
1,1997,4,4,100,0
1,1997,5,1,100,0
1,1997,5,2,100,0
1,1997,5,3,100,0
1,1997,5,4,100,0
1,1997,6,1,100,0
1,1997,6,2,100,0
1,1997,6,3,100,0
1,1997,6,4,100,0
1,1997,7,1,100,0
1,1997,7,2,100,0
1,1997,7,3,100,0
1,1997,7,4,100,0
1,1997,8,1,450,0
1,1997,8,2,450,0
1,1997,8,3,450,0
1,1997,8,4,450,0
1,1997,9,1,670,0
1,1997,9,2,670,0
1,1997,9,3,670,0
1,1997,9,4,670,0
1,1997,10,1,670,0
1,1997,10,2,670,0
1,1997,10,3,670,0
1,1997,10,4,670,0
1,1997,11,1,600,0
1,1997,11,2,600,0
1,1997,11,3,600,0
1,1997,11,4,600,0
1,1997,12,1,620,0
1,1997,12,2,620,0
1,1997,12,3,620,0
1,1997,12,4,620,0
1,1997,13,1,620,0
1,1997,13,2,620,0
1,1997,13,3,620,0
1,1997,13,4,620,0
1,1997,14,1,620,0
1,1997,14,2,620,0
1,1997,14,3,620,0
1,1997,14,4,620,0
1,1997,15,1,450,0
1,1997,15,2,450,0
1,1997,15,3,450,0
1,1997,15,4,450,0
1,1997,16,1,670,0
1,1997,16,2,670,0
1,1997,16,3,670,0
1,1997,16,4,670,0
1,1997,17,1,520,0
1,1997,17,2,570,0
1,1997,17,3,570,0
1,1997,17,4,520,0
1,1997,18,1,570,0
1,1997,18,2,570,0
1,1997,18,3,570,0
1,1997,18,4,570,0
1,1997,19,1,100,0
1,1997,19,2,100,0
1,1997,19,3,100,0
1,1997,19,4,100,0
1,1997,20,1,670,0
1,1997,20,2,670,0
1,1997,20,3,670,0
1,1997,20,4,670,0
1,1997,21,1,570,0
1,1997,21,2,570,0
1,1997,21,3,570,0
1,1997,21,4,570,0
1,1997,22,1,570,0
1,1997,22,2,570,0
1,1997,22,3,570,0
1,1997,22,4,570,0
1,1997,23,1,100,0
1,1997,23,2,100,0
1,1997,23,3,100,0
1,1997,23,4,100,0
1,1997,24,1,100,0
1,1997,24,2,100,0
1,1997,24,3,100,0
1,1997,24,4,100,0
1,1997,25,1,100,0
1,1997,25,2,100,0
1,1997,25,3,100,0
1,1997,25,4,100,0
1,1997,26,1,670,0
1,1997,26,2,670,0
1,1997,26,3,670,0
1,1997,26,4,670,0
1,1997,27,1,570,0
1,1997,27,2,570,0
1,1997,27,3,570,0
1,1997,27,4,570,0
1,1997,28,1,100,0
1,1997,28,2,100,0
1,1997,28,3,100,0
1,1997,28,4,100,0
1,1997,29,1,570,0
1,1997,29,2,570,0
1,1997,29,3,570,0
1,1997,29,4,570,0
1,1997,30,1,620,0
1,1997,30,2,620,0
1,1997,30,3,620,0
1,1997,30,4,620,0
1,1997,31,1,480,0
1,1997,31,2,480,0
1,1997,31,3,480,0
1,1997,31,4,480,0
1,1997,32,1,620,0
1,1997,32,2,620,0
1,1997,32,3,620,0
1,1997,32,4,620,0
1,1997,33,1,480,0
1,1997,33,2,480,0
1,1997,33,3,480,0
1,1997,33,4,480,0
1,1997,34,1,620,0
1,1997,34,2,620,0
1,1997,34,3,620,0
1,1997,34,4,620,0
1,1997,35,1,480,0
1,1997,35,2,480,0
1,1997,35,3,480,0
1,1997,35,4,480,0
1,1997,36,1,520,0
1,1997,36,2,520,0
1,1997,36,3,520,0
1,1997,36,4,520,0
1,1997,37,1,100,0
1,1997,37,2,100,0
1,1997,37,3,100,0
1,1997,37,4,100,0
1,1997,38,1,100,0
1,1997,38,2,100,0
1,1997,38,3,100,0
1,1997,38,4,100,0
1,1997,39,1,100,0
1,1997,39,2,100,0
1,1997,39,3,100,0
1,1997,39,4,100,0
1,1997,40,1,100,0
1,1997,40,2,100,0
1,1997,40,3,100,0
1,1997,40,4,100,0
1,1997,41,1,520,0
1,1997,41,2,520,0
1,1997,41,3,520,0
1,1997,41,4,520,0
1,1997,42,1,520,0
1,1997,42,2,520,0
1,1997,42,3,520,0
1,1997,42,4,520,0
1,1997,43,1,100,0
1,1997,43,2,100,0
1,1997,43,3,100,0
1,1997,43,4,100,0
1,1997,44,1,100,0
1,1997,44,2,100,0
1,1997,44,3,100,0
1,1997,44,4,100,0
1,1997,45,1,520,0
1,1997,45,2,520,0
1,1997,45,3,520,0
1,1997,45,4,520,0
1,1997,46,1,100,0
1,1997,46,2,100,0
1,1997,46,3,100,0
1,1997,46,4,100,0
1,1997,47,1,100,0
1,1997,47,2,100,0
1,1997,47,3,100,0
1,1997,47,4,100,0
1,1997,48,1,520,0
1,1997,48,2,520,0
1,1997,48,3,520,0
1,1997,48,4,520,0
1,1997,49,1,100,0
1,1997,49,2,100,0
1,1997,49,3,100,0
1,1997,49,4,100,0
1,1997,50,1,100,0
1,1997,50,2,100,0
1,1997,50,3,100,0
1,1997,50,4,100,0
1,1997,51,1,100,0
1,1997,51,2,100,0
1,1997,51,3,100,0
1,1997,51,4,100,0
1,1997,52,1,100,0
1,1997,52,2,100,0
1,1997,52,3,100,0
1,1997,52,4,100,0
1,1997,53,1,520,0
1,1997,53,2,520,0
1,1997,53,3,520,0
1,1997,53,4,520,0
1,1997,54,1,520,0
1,1997,54,2,520,0
1,1997,54,3,520,0
1,1997,54,4,520,0
1,1997,55,1,100,0
1,1997,55,2,100,0
1,1997,55,3,100,0
1,1997,55,4,100,0
1,1997,56,1,520,0
1,1997,56,2,520,0
1,1997,56,3,520,0
1,1997,56,4,520,0
1,1997,57,1,520,0
1,1997,57,2,520,0
1,1997,57,3,520,0
1,1997,57,4,520,0
1,1997,58,1,100,0
1,1997,58,2,100,0
1,1997,58,3,100,0
1,1997,58,4,100,0
1,1997,59,1,100,0
1,1997,59,2,100,0
1,1997,59,3,100,0
1,1997,59,4,100,0
1,1997,60,1,520,0
1,1997,60,2,520,0
1,1997,60,3,520,0
1,1997,60,4,520,0
1,1997,61,1,100,0
1,1997,61,2,100,0
1,1997,61,3,100,0
1,1997,61,4,100,0
1,1997,62,1,520,0
1,1997,62,2,520,0
1,1997,62,3,520,0
1,1997,62,4,520,0
1,1997,63,1,100,0
1,1997,63,2,100,0
1,1997,63,3,100,0
1,1997,63,4,100,0
1,1997,64,1,520,0
1,1997,64,2,520,0
1,1997,64,3,520,0
1,1997,64,4,520,0
1,1997,65,1,100,0
1,1997,65,2,100,0
1,1997,65,3,100,0
1,1997,65,4,100,0
1,1997,66,1,100,0
1,1997,66,2,100,0
1,1997,66,3,100,0
1,1997,66,4,100,0
1,1997,67,1,520,0
1,1997,67,2,520,0
1,1997,67,3,520,0
1,1997,67,4,520,0
1,1997,68,1,100,0
1,1997,68,2,100,0
1,1997,68,3,100,0
1,1997,68,4,100,0
1,1997,69,1,100,0
1,1997,69,2,100,0
1,1997,69,3,100,0
1,1997,69,4,100,0
1,1997,70,1,100,0
1,1997,70,2,100,0
1,1997,70,3,100,0
1,1997,70,4,100,0
1,1997,71,1,100,0
1,1997,71,2,100,0
1,1997,71,3,100,0
1,1997,71,4,100,0
1,1997,72,1,100,0
1,1997,72,2,100,0
1,1997,72,3,100,0
1,1997,72,4,100,0
1,1997,73,1,100,0
1,1997,73,2,100,0
1,1997,73,3,100,0
1,1997,73,4,100,0
1,1998,1,1,670,0
1,1998,1,2,670,0
1,1998,1,3,670,0
1,1998,1,4,670,0
1,1998,2,1,100,0
1,1998,2,2,100,0
1,1998,2,3,100,0
1,1998,2,4,100,0
1,1998,3,1,670,0
1,1998,3,2,670,0
1,1998,3,3,670,0
1,1998,3,4,670,0
1,1998,4,1,100,0
1,1998,4,2,100,0
1,1998,4,3,100,0
1,1998,4,4,100,0
1,1998,5,1,100,0
1,1998,5,2,100,0
1,1998,5,3,100,0
1,1998,5,4,100,0
1,1998,6,1,100,0
1,1998,6,2,100,0
1,1998,6,3,100,0
1,1998,6,4,100,0
1,1998,7,1,100,0
1,1998,7,2,100,0
1,1998,7,3,100,0
1,1998,7,4,100,0
1,1998,8,1,450,0
1,1998,8,2,450,0
1,1998,8,3,450,0
1,1998,8,4,450,0
1,1998,9,1,670,0
1,1998,9,2,670,0
1,1998,9,3,670,0
1,1998,9,4,670,0
1,1998,10,1,450,0
1,1998,10,2,450,0
1,1998,10,3,450,0
1,1998,10,4,450,0
1,1998,11,1,600,0
1,1998,11,2,600,0
1,1998,11,3,600,0
1,1998,11,4,600,0
1,1998,12,1,620,0
1,1998,12,2,620,0
1,1998,12,3,620,0
1,1998,12,4,620,0
1,1998,13,1,620,0
1,1998,13,2,620,0
1,1998,13,3,620,0
1,1998,13,4,620,0
1,1998,14,1,620,0
1,1998,14,2,620,0
1,1998,14,3,620,0
1,1998,14,4,620,0
1,1998,15,1,450,0
1,1998,15,2,450,0
1,1998,15,3,450,0
1,1998,15,4,450,0
1,1998,16,1,670,0
1,1998,16,2,670,0
1,1998,16,3,670,0
1,1998,16,4,670,0
1,1998,17,1,520,0
1,1998,17,2,570,0
1,1998,17,3,570,0
1,1998,17,4,520,0
1,1998,18,1,570,0
1,1998,18,2,570,0
1,1998,18,3,570,0
1,1998,18,4,570,0
1,1998,19,1,100,0
1,1998,19,2,100,0
1,1998,19,3,100,0
1,1998,19,4,100,0
1,1998,20,1,670,0
1,1998,20,2,670,0
1,1998,20,3,670,0
1,1998,20,4,670,0
1,1998,21,1,570,0
1,1998,21,2,570,0
1,1998,21,3,570,0
1,1998,21,4,570,0
1,1998,22,1,570,0
1,1998,22,2,570,0
1,1998,22,3,570,0
1,1998,22,4,570,0
1,1998,23,1,100,0
1,1998,23,2,100,0
1,1998,23,3,100,0
1,1998,23,4,100,0
1,1998,24,1,100,0
1,1998,24,2,100,0
1,1998,24,3,100,0
1,1998,24,4,100,0
1,1998,25,1,100,0
1,1998,25,2,100,0
1,1998,25,3,100,0
1,1998,25,4,100,0
1,1998,26,1,670,0
1,1998,26,2,670,0
1,1998,26,3,670,0
1,1998,26,4,670,0
1,1998,27,1,570,0
1,1998,27,2,570,0
1,1998,27,3,570,0
1,1998,27,4,570,0
1,1998,28,1,100,0
1,1998,28,2,100,0
1,1998,28,3,100,0
1,1998,28,4,100,0
1,1998,29,1,570,0
1,1998,29,2,570,0
1,1998,29,3,570,0
1,1998,29,4,570,0
1,1998,30,1,620,0
1,1998,30,2,620,0
1,1998,30,3,620,0
1,1998,30,4,620,0
1,1998,31,1,480,0
1,1998,31,2,480,0
1,1998,31,3,480,0
1,1998,31,4,480,0
1,1998,32,1,620,0
1,1998,32,2,620,0
1,1998,32,3,620,0
1,1998,32,4,620,0
1,1998,33,1,480,0
1,1998,33,2,480,0
1,1998,33,3,480,0
1,1998,33,4,480,0
1,1998,34,1,620,0
1,1998,34,2,620,0
1,1998,34,3,620,0
1,1998,34,4,620,0
1,1998,35,1,480,0
1,1998,35,2,480,0
1,1998,35,3,480,0
1,1998,35,4,480,0
1,1998,36,1,520,0
1,1998,36,2,520,0
1,1998,36,3,520,0
1,1998,36,4,520,0
1,1998,37,1,100,0
1,1998,37,2,100,0
1,1998,37,3,100,0
1,1998,37,4,100,0
1,1998,38,1,100,0
1,1998,38,2,100,0
1,1998,38,3,100,0
1,1998,38,4,100,0
1,1998,39,1,100,0
1,1998,39,2,100,0
1,1998,39,3,100,0
1,1998,39,4,100,0
1,1998,40,1,100,0
1,1998,40,2,100,0
1,1998,40,3,100,0
1,1998,40,4,100,0
1,1998,41,1,520,0
1,1998,41,2,520,0
1,1998,41,3,520,0
1,1998,41,4,520,0
1,1998,42,1,520,0
1,1998,42,2,520,0
1,1998,42,3,520,0
1,1998,42,4,520,0
1,1998,43,1,100,0
1,1998,43,2,100,0
1,1998,43,3,100,0
1,1998,43,4,100,0
1,1998,44,1,100,0
1,1998,44,2,100,0
1,1998,44,3,100,0
1,1998,44,4,100,0
1,1998,45,1,520,0
1,1998,45,2,520,0
1,1998,45,3,520,0
1,1998,45,4,520,0
1,1998,46,1,100,0
1,1998,46,2,100,0
1,1998,46,3,100,0
1,1998,46,4,100,0
1,1998,47,1,100,0
1,1998,47,2,100,0
1,1998,47,3,100,0
1,1998,47,4,100,0
1,1998,48,1,520,0
1,1998,48,2,520,0
1,1998,48,3,520,0
1,1998,48,4,520,0
1,1998,49,1,100,0
1,1998,49,2,100,0
1,1998,49,3,100,0
1,1998,49,4,100,0
1,1998,50,1,100,0
1,1998,50,2,100,0
1,1998,50,3,100,0
1,1998,50,4,100,0
1,1998,51,1,100,0
1,1998,51,2,100,0
1,1998,51,3,100,0
1,1998,51,4,100,0
1,1998,52,1,100,0
1,1998,52,2,100,0
1,1998,52,3,100,0
1,1998,52,4,100,0
1,1998,53,1,520,0
1,1998,53,2,520,0
1,1998,53,3,520,0
1,1998,53,4,520,0
1,1998,54,1,520,0
1,1998,54,2,520,0
1,1998,54,3,520,0
1,1998,54,4,520,0
1,1998,55,1,100,0
1,1998,55,2,100,0
1,1998,55,3,100,0
1,1998,55,4,100,0
1,1998,56,1,520,0
1,1998,56,2,520,0
1,1998,56,3,520,0
1,1998,56,4,520,0
1,1998,57,1,520,0
1,1998,57,2,520,0
1,1998,57,3,520,0
1,1998,57,4,520,0
1,1998,58,1,100,0
1,1998,58,2,100,0
1,1998,58,3,100,0
1,1998,58,4,100,0
1,1998,59,1,100,0
1,1998,59,2,100,0
1,1998,59,3,100,0
1,1998,59,4,100,0
1,1998,60,1,520,0
1,1998,60,2,520,0
1,1998,60,3,520,0
1,1998,60,4,520,0
1,1998,61,1,100,0
1,1998,61,2,100,0
1,1998,61,3,100,0
1,1998,61,4,100,0
1,1998,62,1,520,0
1,1998,62,2,520,0
1,1998,62,3,520,0
1,1998,62,4,520,0
1,1998,63,1,100,0
1,1998,63,2,100,0
1,1998,63,3,100,0
1,1998,63,4,100,0
1,1998,64,1,520,0
1,1998,64,2,520,0
1,1998,64,3,520,0
1,1998,64,4,520,0
1,1998,65,1,100,0
1,1998,65,2,100,0
1,1998,65,3,100,0
1,1998,65,4,100,0
1,1998,66,1,100,0
1,1998,66,2,100,0
1,1998,66,3,100,0
1,1998,66,4,100,0
1,1998,67,1,520,0
1,1998,67,2,520,0
1,1998,67,3,520,0
1,1998,67,4,520,0
1,1998,68,1,100,0
1,1998,68,2,100,0
1,1998,68,3,100,0
1,1998,68,4,100,0
1,1998,69,1,100,0
1,1998,69,2,100,0
1,1998,69,3,100,0
1,1998,69,4,100,0
1,1998,70,1,100,0
1,1998,70,2,100,0
1,1998,70,3,100,0
1,1998,70,4,100,0
1,1998,71,1,100,0
1,1998,71,2,100,0
1,1998,71,3,100,0
1,1998,71,4,100,0
1,1998,72,1,100,0
1,1998,72,2,100,0
1,1998,72,3,100,0
1,1998,72,4,100,0
1,1998,73,1,100,0
1,1998,73,2,100,0
1,1998,73,3,100,0
1,1998,73,4,100,0
1,1999,1,1,670,0
1,1999,1,2,670,0
1,1999,1,3,670,0
1,1999,1,4,670,0
1,1999,2,1,100,0
1,1999,2,2,100,0
1,1999,2,3,100,0
1,1999,2,4,100,0
1,1999,3,1,670,0
1,1999,3,2,670,0
1,1999,3,3,670,0
1,1999,3,4,670,0
1,1999,4,1,100,0
1,1999,4,2,100,0
1,1999,4,3,100,0
1,1999,4,4,100,0
1,1999,5,1,100,0
1,1999,5,2,100,0
1,1999,5,3,100,0
1,1999,5,4,100,0
1,1999,6,1,100,0
1,1999,6,2,100,0
1,1999,6,3,100,0
1,1999,6,4,100,0
1,1999,7,1,100,0
1,1999,7,2,100,0
1,1999,7,3,100,0
1,1999,7,4,100,0
1,1999,8,1,450,0
1,1999,8,2,450,0
1,1999,8,3,450,0
1,1999,8,4,450,0
1,1999,9,1,670,0
1,1999,9,2,670,0
1,1999,9,3,670,0
1,1999,9,4,670,0
1,1999,10,1,550,0
1,1999,10,2,550,0
1,1999,10,3,550,0
1,1999,10,4,550,0
1,1999,11,1,600,0
1,1999,11,2,600,0
1,1999,11,3,600,0
1,1999,11,4,600,0
1,1999,12,1,620,0
1,1999,12,2,620,0
1,1999,12,3,620,0
1,1999,12,4,620,0
1,1999,13,1,620,0
1,1999,13,2,620,0
1,1999,13,3,620,0
1,1999,13,4,620,0
1,1999,14,1,620,0
1,1999,14,2,620,0
1,1999,14,3,620,0
1,1999,14,4,620,0
1,1999,15,1,450,0
1,1999,15,2,450,0
1,1999,15,3,450,0
1,1999,15,4,450,0
1,1999,16,1,670,0
1,1999,16,2,670,0
1,1999,16,3,670,0
1,1999,16,4,670,0
1,1999,17,1,520,0
1,1999,17,2,570,0
1,1999,17,3,570,0
1,1999,17,4,520,0
1,1999,18,1,570,0
1,1999,18,2,570,0
1,1999,18,3,570,0
1,1999,18,4,570,0
1,1999,19,1,100,0
1,1999,19,2,100,0
1,1999,19,3,100,0
1,1999,19,4,100,0
1,1999,20,1,670,0
1,1999,20,2,670,0
1,1999,20,3,670,0
1,1999,20,4,670,0
1,1999,21,1,570,0
1,1999,21,2,570,0
1,1999,21,3,570,0
1,1999,21,4,570,0
1,1999,22,1,570,0
1,1999,22,2,570,0
1,1999,22,3,570,0
1,1999,22,4,570,0
1,1999,23,1,100,0
1,1999,23,2,100,0
1,1999,23,3,100,0
1,1999,23,4,100,0
1,1999,24,1,100,0
1,1999,24,2,100,0
1,1999,24,3,100,0
1,1999,24,4,100,0
1,1999,25,1,100,0
1,1999,25,2,100,0
1,1999,25,3,100,0
1,1999,25,4,100,0
1,1999,26,1,670,0
1,1999,26,2,670,0
1,1999,26,3,670,0
1,1999,26,4,670,0
1,1999,27,1,570,0
1,1999,27,2,570,0
1,1999,27,3,570,0
1,1999,27,4,570,0
1,1999,28,1,100,0
1,1999,28,2,100,0
1,1999,28,3,100,0
1,1999,28,4,100,0
1,1999,29,1,570,0
1,1999,29,2,570,0
1,1999,29,3,570,0
1,1999,29,4,570,0
1,1999,30,1,620,0
1,1999,30,2,620,0
1,1999,30,3,620,0
1,1999,30,4,620,0
1,1999,31,1,480,0
1,1999,31,2,480,0
1,1999,31,3,480,0
1,1999,31,4,480,0
1,1999,32,1,620,0
1,1999,32,2,620,0
1,1999,32,3,620,0
1,1999,32,4,620,0
1,1999,33,1,480,0
1,1999,33,2,480,0
1,1999,33,3,480,0
1,1999,33,4,480,0
1,1999,34,1,620,0
1,1999,34,2,620,0
1,1999,34,3,620,0
1,1999,34,4,620,0
1,1999,35,1,480,0
1,1999,35,2,480,0
1,1999,35,3,480,0
1,1999,35,4,480,0
1,1999,36,1,520,0
1,1999,36,2,520,0
1,1999,36,3,520,0
1,1999,36,4,520,0
1,1999,37,1,100,0
1,1999,37,2,100,0
1,1999,37,3,100,0
1,1999,37,4,100,0
1,1999,38,1,100,0
1,1999,38,2,100,0
1,1999,38,3,100,0
1,1999,38,4,100,0
1,1999,39,1,100,0
1,1999,39,2,100,0
1,1999,39,3,100,0
1,1999,39,4,100,0
1,1999,40,1,100,0
1,1999,40,2,100,0
1,1999,40,3,100,0
1,1999,40,4,100,0
1,1999,41,1,520,0
1,1999,41,2,520,0
1,1999,41,3,520,0
1,1999,41,4,520,0
1,1999,42,1,520,0
1,1999,42,2,520,0
1,1999,42,3,520,0
1,1999,42,4,520,0
1,1999,43,1,100,0
1,1999,43,2,100,0
1,1999,43,3,100,0
1,1999,43,4,100,0
1,1999,44,1,100,0
1,1999,44,2,100,0
1,1999,44,3,100,0
1,1999,44,4,100,0
1,1999,45,1,520,0
1,1999,45,2,520,0
1,1999,45,3,520,0
1,1999,45,4,520,0
1,1999,46,1,100,0
1,1999,46,2,100,0
1,1999,46,3,100,0
1,1999,46,4,100,0
1,1999,47,1,100,0
1,1999,47,2,100,0
1,1999,47,3,100,0
1,1999,47,4,100,0
1,1999,48,1,520,0
1,1999,48,2,520,0
1,1999,48,3,520,0
1,1999,48,4,520,0
1,1999,49,1,100,0
1,1999,49,2,100,0
1,1999,49,3,100,0
1,1999,49,4,100,0
1,1999,50,1,100,0
1,1999,50,2,100,0
1,1999,50,3,100,0
1,1999,50,4,100,0
1,1999,51,1,100,0
1,1999,51,2,100,0
1,1999,51,3,100,0
1,1999,51,4,100,0
1,1999,52,1,100,0
1,1999,52,2,100,0
1,1999,52,3,100,0
1,1999,52,4,100,0
1,1999,53,1,520,0
1,1999,53,2,520,0
1,1999,53,3,520,0
1,1999,53,4,520,0
1,1999,54,1,520,0
1,1999,54,2,520,0
1,1999,54,3,520,0
1,1999,54,4,520,0
1,1999,55,1,100,0
1,1999,55,2,100,0
1,1999,55,3,100,0
1,1999,55,4,100,0
1,1999,56,1,520,0
1,1999,56,2,520,0
1,1999,56,3,520,0
1,1999,56,4,520,0
1,1999,57,1,520,0
1,1999,57,2,520,0
1,1999,57,3,520,0
1,1999,57,4,520,0
1,1999,58,1,100,0
1,1999,58,2,100,0
1,1999,58,3,100,0
1,1999,58,4,100,0
1,1999,59,1,100,0
1,1999,59,2,100,0
1,1999,59,3,100,0
1,1999,59,4,100,0
1,1999,60,1,520,0
1,1999,60,2,520,0
1,1999,60,3,520,0
1,1999,60,4,520,0
1,1999,61,1,100,0
1,1999,61,2,100,0
1,1999,61,3,100,0
1,1999,61,4,100,0
1,1999,62,1,520,0
1,1999,62,2,520,0
1,1999,62,3,520,0
1,1999,62,4,520,0
1,1999,63,1,100,0
1,1999,63,2,100,0
1,1999,63,3,100,0
1,1999,63,4,100,0
1,1999,64,1,520,0
1,1999,64,2,520,0
1,1999,64,3,520,0
1,1999,64,4,520,0
1,1999,65,1,100,0
1,1999,65,2,100,0
1,1999,65,3,100,0
1,1999,65,4,100,0
1,1999,66,1,100,0
1,1999,66,2,100,0
1,1999,66,3,100,0
1,1999,66,4,100,0
1,1999,67,1,520,0
1,1999,67,2,520,0
1,1999,67,3,520,0
1,1999,67,4,520,0
1,1999,68,1,100,0
1,1999,68,2,100,0
1,1999,68,3,100,0
1,1999,68,4,100,0
1,1999,69,1,100,0
1,1999,69,2,100,0
1,1999,69,3,100,0
1,1999,69,4,100,0
1,1999,70,1,100,0
1,1999,70,2,100,0
1,1999,70,3,100,0
1,1999,70,4,100,0
1,1999,71,1,100,0
1,1999,71,2,100,0
1,1999,71,3,100,0
1,1999,71,4,100,0
1,1999,72,1,100,0
1,1999,72,2,100,0
1,1999,72,3,100,0
1,1999,72,4,100,0
1,1999,73,1,100,0
1,1999,73,2,100,0
1,1999,73,3,100,0
1,1999,73,4,100,0
1,2000,1,1,670,0
1,2000,1,2,670,0
1,2000,1,3,670,0
1,2000,1,4,670,0
1,2000,2,1,100,0
1,2000,2,2,100,0
1,2000,2,3,100,0
1,2000,2,4,100,0
1,2000,3,1,670,0
1,2000,3,2,670,0
1,2000,3,3,670,0
1,2000,3,4,670,0
1,2000,4,1,100,0
1,2000,4,2,100,0
1,2000,4,3,100,0
1,2000,4,4,100,0
1,2000,5,1,100,0
1,2000,5,2,100,0
1,2000,5,3,100,0
1,2000,5,4,100,0
1,2000,6,1,100,0
1,2000,6,2,100,0
1,2000,6,3,100,0
