"ID","BasePeriodID","Species","StockID","Age","FisheryID","TimeStep","Catch","Adjusted"
42516.70,2,1,11,3,63,3,39.37,
42516.70,2,1,11,4,63,3,22.61,
42516.70,2,1,12,4,63,3,4.49,
42516.70,2,1,13,2,63,3,3.48,
42516.70,2,1,13,3,63,3,14.07,
42516.70,2,1,13,4,63,3,3.87,
42516.70,2,1,14,4,63,3,4.49,
42516.70,2,1,16,3,63,3,5.14,
42516.70,2,1,16,4,63,3,15.22,
