"ID","StockID","FisheryID","ShakerInclusionFlag"
1655,23,49,0
1656,23,50,0
1657,23,51,0
1658,23,52,0
1659,23,53,0
1660,23,54,0
1661,23,55,0
1662,23,56,0
1663,23,57,0
1664,23,58,0
1665,23,59,0
1666,23,60,0
1667,23,61,0
1668,23,62,0
1669,23,63,0
1670,23,64,0
1671,23,65,0
1672,23,66,0
1673,23,67,0
1674,23,68,0
1675,23,69,0
1676,23,70,0
1677,23,71,0
1678,23,72,0
1679,23,73,0
1680,24,1,1
1681,24,2,0
1682,24,3,1
1683,24,4,1
1684,24,5,0
1685,24,6,0
1686,24,7,0
1687,24,8,1
1688,24,9,1
1689,24,10,1
1690,24,11,1
1691,24,12,0
1692,24,13,0
1693,24,14,0
1694,24,15,0
1695,24,16,1
1696,24,17,0
1697,24,18,1
1698,24,19,0
1699,24,20,1
1700,24,21,0
1701,24,22,1
1702,24,23,0
1703,24,24,0
1704,24,25,0
1705,24,26,0
1706,24,27,0
1707,24,28,1
1708,24,29,0
1709,24,30,0
1710,24,31,0
1711,24,32,0
1712,24,33,0
1713,24,34,0
1714,24,35,0
1715,24,36,0
1716,24,37,0
1717,24,38,0
1718,24,39,0
1719,24,40,0
1720,24,41,0
1721,24,42,0
1722,24,43,0
1723,24,44,0
1724,24,45,0
1725,24,46,0
1726,24,47,0
1727,24,48,0
1728,24,49,0
1729,24,50,0
1730,24,51,0
1731,24,52,0
1732,24,53,0
1733,24,54,0
1734,24,55,0
1735,24,56,0
1736,24,57,0
1737,24,58,0
1738,24,59,0
1739,24,60,0
1740,24,61,0
1741,24,62,0
1742,24,63,0
1743,24,64,0
1744,24,65,0
1745,24,66,0
1746,24,67,0
1747,24,68,0
1748,24,69,0
1749,24,70,0
1750,24,71,0
1751,24,72,0
1752,24,73,0
1753,25,1,1
1754,25,2,0
1755,25,3,1
1756,25,4,1
1757,25,5,0
1758,25,6,0
1759,25,7,0
1760,25,8,0
1761,25,9,1
1762,25,10,1
1763,25,11,1
1764,25,12,0
1765,25,13,0
1766,25,14,0
1767,25,15,0
1768,25,16,1
1769,25,17,1
1770,25,18,0
1771,25,19,0
1772,25,20,1
1773,25,21,1
1774,25,22,1
1775,25,23,0
1776,25,24,0
1777,25,25,0
1778,25,26,1
1779,25,27,1
1780,25,28,0
1781,25,29,0
1782,25,30,1
1783,25,31,1
1784,25,32,0
1785,25,33,0
1786,25,34,0
1787,25,35,0
1788,25,36,0
1789,25,37,0
1790,25,38,0
1791,25,39,0
1792,25,40,0
1793,25,41,0
1794,25,42,0
1795,25,43,0
1796,25,44,0
1797,25,45,0
1798,25,46,0
1799,25,47,0
1800,25,48,0
1801,25,49,0
1802,25,50,0
1803,25,51,0
1804,25,52,0
1805,25,53,0
1806,25,54,0
1807,25,55,0
1808,25,56,0
1809,25,57,0
1810,25,58,0
1811,25,59,0
1812,25,60,0
1813,25,61,0
1814,25,62,0
1815,25,63,0
1816,25,64,0
1817,25,65,0
1818,25,66,0
1819,25,67,0
1820,25,68,0
1821,25,69,0
1822,25,70,0
1823,25,71,0
1824,25,72,1
1825,25,73,0
1826,26,1,1
1827,26,2,0
1828,26,3,1
1829,26,4,1
1830,26,5,0
1831,26,6,0
1832,26,7,0
1833,26,8,0
1834,26,9,1
1835,26,10,0
1836,26,11,0
1837,26,12,0
1838,26,13,0
1839,26,14,0
1840,26,15,0
1841,26,16,0
1842,26,17,0
1843,26,18,0
1844,26,19,0
1845,26,20,1
1846,26,21,0
1847,26,22,0
1848,26,23,0
1849,26,24,0
1850,26,25,0
1851,26,26,1
1852,26,27,0
1853,26,28,0
1854,26,29,0
1855,26,30,0
1856,26,31,0
1857,26,32,0
1858,26,33,0
1859,26,34,0
1860,26,35,0
1861,26,36,0
1862,26,37,0
1863,26,38,0
1864,26,39,0
1865,26,40,0
1866,26,41,0
1867,26,42,0
1868,26,43,0
1869,26,44,0
1870,26,45,0
1871,26,46,0
1872,26,47,0
1873,26,48,0
1874,26,49,0
1875,26,50,0
1876,26,51,0
1877,26,52,0
1878,26,53,0
1879,26,54,0
1880,26,55,0
1881,26,56,0
1882,26,57,0
1883,26,58,0
1884,26,59,0
1885,26,60,0
1886,26,61,0
1887,26,62,0
1888,26,63,0
1889,26,64,0
1890,26,65,0
1891,26,66,0
1892,26,67,0
1893,26,68,0
1894,26,69,0
1895,26,70,0
1896,26,71,0
1897,26,72,1
1898,26,73,0
1899,27,1,1
1900,27,2,0
1901,27,3,0
1902,27,4,0
1903,27,5,0
1904,27,6,0
1905,27,7,0
1906,27,8,0
1907,27,9,1
1908,27,10,1
1909,27,11,1
1910,27,12,0
1911,27,13,0
1912,27,14,0
1913,27,15,0
1914,27,16,1
1915,27,17,0
1916,27,18,0
1917,27,19,0
1918,27,20,0
1919,27,21,1
1920,27,22,1
1921,27,23,0
1922,27,24,0
1923,27,25,0
1924,27,26,0
1925,27,27,1
1926,27,28,1
1927,27,29,0
1928,27,30,1
1929,27,31,1
1930,27,32,1
1931,27,33,1
1932,27,34,1
1933,27,35,0
1934,27,36,0
1935,27,37,0
1936,27,38,0
1937,27,39,0
1938,27,40,0
1939,27,41,0
1940,27,42,0
1941,27,43,0
1942,27,44,0
1943,27,45,0
1944,27,46,0
1945,27,47,0
1946,27,48,0
1947,27,49,0
1948,27,50,0
1949,27,51,0
1950,27,52,0
1951,27,53,0
1952,27,54,0
1953,27,55,0
1954,27,56,0
1955,27,57,0
1956,27,58,0
1957,27,59,0
1958,27,60,0
1959,27,61,0
1960,27,62,0
1961,27,63,0
1962,27,64,0
1963,27,65,0
1964,27,66,0
1965,27,67,0
1966,27,68,0
1967,27,69,0
1968,27,70,0
1969,27,71,0
1970,27,72,1
1971,27,73,0
1972,28,1,1
1973,28,2,1
1974,28,3,1
1975,28,4,1
1976,28,5,0
1977,28,6,0
1978,28,7,0
1979,28,8,0
1980,28,9,1
1981,28,10,0
1982,28,11,0
1983,28,12,0
1984,28,13,0
1985,28,14,0
1986,28,15,0
1987,28,16,0
1988,28,17,0
1989,28,18,0
1990,28,19,0
1991,28,20,0
1992,28,21,0
1993,28,22,1
1994,28,23,0
1995,28,24,0
1996,28,25,0
1997,28,26,0
1998,28,27,0
1999,28,28,0
2000,28,29,0
2001,28,30,0
2002,28,31,0
2003,28,32,0
2004,28,33,0
2005,28,34,0
2006,28,35,0
2007,28,36,0
2008,28,37,0
2009,28,38,0
2010,28,39,0
2011,28,40,0
2012,28,41,0
2013,28,42,0
2014,28,43,0
2015,28,44,0
2016,28,45,0
2017,28,46,0
2018,28,47,0
2019,28,48,0
2020,28,49,0
2021,28,50,0
2022,28,51,0
2023,28,52,0
2024,28,53,0
2025,28,54,0
2026,28,55,0
2027,28,56,0
2028,28,57,0
2029,28,58,0
2030,28,59,0
2031,28,60,0
2032,28,61,0
2033,28,62,0
2034,28,63,0
2035,28,64,0
2036,28,65,0
2037,28,66,0
2038,28,67,0
2039,28,68,0
2040,28,69,0
2041,28,70,0
2042,28,71,0
2043,28,72,1
2044,28,73,0
2045,29,1,1
2046,29,2,1
2047,29,3,1
2048,29,4,1
2049,29,5,1
2050,29,6,1
2051,29,7,0
2052,29,8,0
2053,29,9,1
2054,29,10,1
2055,29,11,1
2056,29,12,0
2057,29,13,0
2058,29,14,0
2059,29,15,0
2060,29,16,0
2061,29,17,0
2062,29,18,0
2063,29,19,0
2064,29,20,0
2065,29,21,0
2066,29,22,0
2067,29,23,0
2068,29,24,0
2069,29,25,0
2070,29,26,0
2071,29,27,0
2072,29,28,0
2073,29,29,0
2074,29,30,0
2075,29,31,0
2076,29,32,0
2077,29,33,0
2078,29,34,0
2079,29,35,0
2080,29,36,0
2081,29,37,1
2082,29,38,0
2083,29,39,0
2084,29,40,0
2085,29,41,0
2086,29,42,0
2087,29,43,0
2088,29,44,0
2089,29,45,0
2090,29,46,0
2091,29,47,0
2092,29,48,0
2093,29,49,0
2094,29,50,0
2095,29,51,0
2096,29,52,0
2097,29,53,0
2098,29,54,0
2099,29,55,0
2100,29,56,0
2101,29,57,0
2102,29,58,0
2103,29,59,0
2104,29,60,0
2105,29,61,0
2106,29,62,0
2107,29,63,0
2108,29,64,0
2109,29,65,0
2110,29,66,0
2111,29,67,0
2112,29,68,0
2113,29,69,0
2114,29,70,0
2115,29,71,0
2116,29,72,0
2117,29,73,0
2118,30,1,1
2119,30,2,0
2120,30,3,0
2121,30,4,0
2122,30,5,0
2123,30,6,1
2124,30,7,1
2125,30,8,1
2126,30,9,0
2127,30,10,1
2128,30,11,1
2129,30,12,1
2130,30,13,1
2131,30,14,1
2132,30,15,0
2133,30,16,1
2134,30,17,1
2135,30,18,0
2136,30,19,0
2137,30,20,1
2138,30,21,1
2139,30,22,0
2140,30,23,0
2141,30,24,0
2142,30,25,0
2143,30,26,0
2144,30,27,0
2145,30,28,0
2146,30,29,0
2147,30,30,0
2148,30,31,0
2149,30,32,0
2150,30,33,0
2151,30,34,0
2152,30,35,0
2153,30,36,0
2154,30,37,1
2155,30,38,1
2156,30,39,1
2157,30,40,1
2158,30,41,1
2159,30,42,1
2160,30,43,0
2161,30,44,0
2162,30,45,0
2163,30,46,0
2164,30,47,0
2165,30,48,0
2166,30,49,1
2167,30,50,0
2168,30,51,0
2169,30,52,0
2170,30,53,0
2171,30,54,0
2172,30,55,0
2173,30,56,0
2174,30,57,1
2175,30,58,0
2176,30,59,0
2177,30,60,0
2178,30,61,0
2179,30,62,0
2180,30,63,0
2181,30,64,0
2182,30,65,0
2183,30,66,0
2184,30,67,0
2185,30,68,0
2186,30,69,0
2187,30,70,0
2188,30,71,0
2189,30,72,1
2190,30,73,0
2191,31,1,1
2192,31,2,0
2193,31,3,1
2194,31,4,1
2195,31,5,0
2196,31,6,1
2197,31,7,0
2198,31,8,0
2199,31,9,1
2200,31,10,0
2201,31,11,0
2202,31,12,0
2203,31,13,0
2204,31,14,0
2205,31,15,0
2206,31,16,0
2207,31,17,0
2208,31,18,0
2209,31,19,0
2210,31,20,0
2211,31,21,0
2212,31,22,0
2213,31,23,0
2214,31,24,0
2215,31,25,0
2216,31,26,0
2217,31,27,0
2218,31,28,0
2219,31,29,0
2220,31,30,0
2221,31,31,0
2222,31,32,0
2223,31,33,0
2224,31,34,0
2225,31,35,0
2226,31,36,0
2227,31,37,1
2228,31,38,1
2229,31,39,0
2230,31,40,0
2231,31,41,1
2232,31,42,1
2233,31,43,0
2234,31,44,0
2235,31,45,0
2236,31,46,0
2237,31,47,0
2238,31,48,0
2239,31,49,0
2240,31,50,0
2241,31,51,0
2242,31,52,0
2243,31,53,0
2244,31,54,0
2245,31,55,0
2246,31,56,0
2247,31,57,0
2248,31,58,0
2249,31,59,0
2250,31,60,0
2251,31,61,0
2252,31,62,0
2253,31,63,0
2254,31,64,0
2255,31,65,0
2256,31,66,0
2257,31,67,0
2258,31,68,0
2259,31,69,0
2260,31,70,0
2261,31,71,0
2262,31,72,1
2263,31,73,1
2264,32,1,1
2265,32,2,1
2266,32,3,1
2267,32,4,1
2268,32,5,0
2269,32,6,1
2270,32,7,1
2271,32,8,1
2272,32,9,1
2273,32,10,0
2274,32,11,0
2275,32,12,1
2276,32,13,1
2277,32,14,1
2278,32,15,0
2279,32,16,0
2280,32,17,0
2281,32,18,0
2282,32,19,0
2283,32,20,0
2284,32,21,0
2285,32,22,0
2286,32,23,0
2287,32,24,0
2288,32,25,0
2289,32,26,0
2290,32,27,0
2291,32,28,0
2292,32,29,0
2293,32,30,0
2294,32,31,0
2295,32,32,0
2296,32,33,0
2297,32,34,0
2298,32,35,0
2299,32,36,1
2300,32,37,0
2301,32,38,0
2302,32,39,1
2303,32,40,1
2304,32,41,0
2305,32,42,0
2306,32,43,0
2307,32,44,0
2308,32,45,0
2309,32,46,0
2310,32,47,0
2311,32,48,0
2312,32,49,0
2313,32,50,0
2314,32,51,0
2315,32,52,0
2316,32,53,0
2317,32,54,0
2318,32,55,0
2319,32,56,0
2320,32,57,0
2321,32,58,0
2322,32,59,0
2323,32,60,0
2324,32,61,0
2325,32,62,0
2326,32,63,0
2327,32,64,0
2328,32,65,0
2329,32,66,0
2330,32,67,0
2331,32,68,0
2332,32,69,0
2333,32,70,0
2334,32,71,0
2335,32,72,0
2336,32,73,0
2337,33,1,1
2338,33,2,0
2339,33,3,0
2340,33,4,0
2341,33,5,0
2342,33,6,0
2343,33,7,0
2344,33,8,0
2345,33,9,0
2346,33,10,0
2347,33,11,0
2348,33,12,0
2349,33,13,0
2350,33,14,0
2351,33,15,1
2352,33,16,0
2353,33,17,0
2354,33,18,0
2355,33,19,0
2356,33,20,0
2357,33,21,0
2358,33,22,0
2359,33,23,0
2360,33,24,0
2361,33,25,0
2362,33,26,0
2363,33,27,0
2364,33,28,0
2365,33,29,0
2366,33,30,0
2367,33,31,0
2368,33,32,0
2369,33,33,0
2370,33,34,0
2371,33,35,0
2372,33,36,1
2373,33,37,0
2374,33,38,0
2375,33,39,0
2376,33,40,0
2377,33,41,0
2378,33,42,0
2379,33,43,0
2380,33,44,0
2381,33,45,0
2382,33,46,0
2383,33,47,0
2384,33,48,0
2385,33,49,0
2386,33,50,0
2387,33,51,0
2388,33,52,0
2389,33,53,1
2390,33,54,0
2391,33,55,0
2392,33,56,1
2393,33,57,1
2394,33,58,1
2395,33,59,0
2396,33,60,0
2397,33,61,0
2398,33,62,0
2399,33,63,0
2400,33,64,0
2401,33,65,0
2402,33,66,0
2403,33,67,1
2404,33,68,0
2405,33,69,0
2406,33,70,1
2407,33,71,1
2408,33,72,0
2409,33,73,1
2410,38,1,0
2411,38,2,0
2412,38,3,0
2413,38,4,0
2414,38,5,0
2415,38,6,0
2416,38,7,0
2417,38,8,0
2418,38,9,0
2419,38,10,0
2420,38,11,0
2421,38,12,0
2422,38,13,0
2423,38,14,0
2424,38,15,0
2425,38,16,0
2426,38,17,0
2427,38,18,0
2428,38,19,0
2429,38,20,0
2430,38,21,0
2431,38,22,0
2432,38,23,0
2433,38,24,0
2434,38,25,0
2435,38,26,0
2436,38,27,0
2437,38,28,0
2438,38,29,0
2439,38,30,0
2440,38,31,0
2441,38,32,0
2442,38,33,0
2443,38,34,0
2444,38,35,0
2445,38,36,0
2446,38,37,0
2447,38,38,0
2448,38,39,0
2449,38,40,0
2450,38,41,0
2451,38,42,0
2452,38,43,0
2453,38,44,0
2454,38,45,0
2455,38,46,0
2456,38,47,0
2457,38,48,0
2458,38,49,0
2459,38,50,0
2460,38,51,0
2461,38,52,0
2462,38,53,0
2463,38,54,0
2464,38,55,0
2465,38,56,0
2466,38,57,0
2467,38,58,0
2468,38,59,0
2469,38,60,0
2470,38,61,0
2471,38,62,0
2472,38,63,0
2473,38,64,0
2474,38,65,0
2475,38,66,0
2476,38,67,0
2477,38,68,0
2478,38,69,0
2479,38,70,0
2480,38,71,0
2481,38,72,0
2482,38,73,0
2483,35,1,0
2484,35,2,0
2485,35,3,0
2486,35,4,0
2487,35,5,0
2488,35,6,0
2489,35,7,0
2490,35,8,0
2491,35,9,0
2492,35,10,0
2493,35,11,0
2494,35,12,0
2495,35,13,0
2496,35,14,0
2497,35,15,0
2498,35,16,0
2499,35,17,0
2500,35,18,0
2501,35,19,0
2502,35,20,0
2503,35,21,0
2504,35,22,0
2505,35,23,0
2506,35,24,0
2507,35,25,0
2508,35,26,0
2509,35,27,0
2510,35,28,0
2511,35,29,0
2512,35,30,0
2513,35,31,0
2514,35,32,0
2515,35,33,0
2516,35,34,0
2517,35,35,0
2518,35,36,0
2519,35,37,0
2520,35,38,0
2521,35,39,0
2522,35,40,0
2523,35,41,0
2524,35,42,0
2525,35,43,0
2526,35,44,0
2527,35,45,0
2528,35,46,0
2529,35,47,0
2530,35,48,0
2531,35,49,0
2532,35,50,0
2533,35,51,0
2534,35,52,0
2535,35,53,0
2536,35,54,0
2537,35,55,0
2538,35,56,0
2539,35,57,0
2540,35,58,0
2541,35,59,0
2542,35,60,0
2543,35,61,0
2544,35,62,0
2545,35,63,0
2546,35,64,0
2547,35,65,0
2548,35,66,0
2549,35,67,0
2550,35,68,0
2551,35,69,0
2552,35,70,0
2553,35,71,0
2554,35,72,0
2555,35,73,0
2556,37,1,0
2557,37,2,0
2558,37,3,0
2559,37,4,0
2560,37,5,0
2561,37,6,0
2562,37,7,0
2563,37,8,0
2564,37,9,0
2565,37,10,0
2566,37,11,0
2567,37,12,0
2568,37,13,0
2569,37,14,0
2570,37,15,0
2571,37,16,0
2572,37,17,0
2573,37,18,0
2574,37,19,0
2575,37,20,0
2576,37,21,0
2577,37,22,0
2578,37,23,0
2579,37,24,0
2580,37,25,0
2581,37,26,0
2582,37,27,0
2583,37,28,0
2584,37,29,0
2585,37,30,0
2586,37,31,0
2587,37,32,0
2588,37,33,0
2589,37,34,0
2590,37,35,0
2591,37,36,0
2592,37,37,0
2593,37,38,0
2594,37,39,0
2595,37,40,0
2596,37,41,0
2597,37,42,0
2598,37,43,0
2599,37,44,0
2600,37,45,0
2601,37,46,0
2602,37,47,0
2603,37,48,0
2604,37,49,0
2605,37,50,0
2606,37,51,0
2607,37,52,0
2608,37,53,0
2609,37,54,0
2610,37,55,0
2611,37,56,0
2612,37,57,0
2613,37,58,0
2614,37,59,0
2615,37,60,0
2616,37,61,0
2617,37,62,0
2618,37,63,0
2619,37,64,0
2620,37,65,0
2621,37,66,0
2622,37,67,0
2623,37,68,0
2624,37,69,0
2625,37,70,0
2626,37,71,0
2627,37,72,0
2628,37,73,0
2629,34,1,0
2630,34,2,0
2631,34,3,0
2632,34,4,0
2633,34,5,0
2634,34,6,0
2635,34,7,0
2636,34,8,0
2637,34,9,0
2638,34,10,0
2639,34,11,0
2640,34,12,0
2641,34,13,0
2642,34,14,0
2643,34,15,0
2644,34,16,0
2645,34,17,0
2646,34,18,0
2647,34,19,0
2648,34,20,0
2649,34,21,0
2650,34,22,0
2651,34,23,0
2652,34,24,0
2653,34,25,0
2654,34,26,0
2655,34,27,0
2656,34,28,0
2657,34,29,0
2658,34,30,0
2659,34,31,0
2660,34,32,0
2661,34,33,0
2662,34,34,0
2663,34,35,0
2664,34,36,0
2665,34,37,0
2666,34,38,0
2667,34,39,0
2668,34,40,0
2669,34,41,0
2670,34,42,0
2671,34,43,0
2672,34,44,0
2673,34,45,0
2674,34,46,0
2675,34,47,0
2676,34,48,0
2677,34,49,0
2678,34,50,0
2679,34,51,0
2680,34,52,0
2681,34,53,0
2682,34,54,0
2683,34,55,0
2684,34,56,0
2685,34,57,0
2686,34,58,0
2687,34,59,0
2688,34,60,0
2689,34,61,0
2690,34,62,0
2691,34,63,0
2692,34,64,0
2693,34,65,0
2694,34,66,0
2695,34,67,0
2696,34,68,0
2697,34,69,0
2698,34,70,0
2699,34,71,0
2700,34,72,0
2701,34,73,0
2702,36,1,0
2703,36,2,0
2704,36,3,0
2705,36,4,0
2706,36,5,0
2707,36,6,0
2708,36,7,0
2709,36,8,0
2710,36,9,0
2711,36,10,0
2712,36,11,0
2713,36,12,0
2714,36,13,0
2715,36,14,0
2716,36,15,0
2717,36,16,0
2718,36,17,0
2719,36,18,0
2720,36,19,0
2721,36,20,0
2722,36,21,0
2723,36,22,0
2724,36,23,0
2725,36,24,0
2726,36,25,0
2727,36,26,0
2728,36,27,0
2729,36,28,0
2730,36,29,0
2731,36,30,0
2732,36,31,0
2733,36,32,0
2734,36,33,0
2735,36,34,0
2736,36,35,0
2737,36,36,0
2738,36,37,0
2739,36,38,0
2740,36,39,0
2741,36,40,0
2742,36,41,0
2743,36,42,0
2744,36,43,0
2745,36,44,0
2746,36,45,0
2747,36,46,0
2748,36,47,0
2749,36,48,0
2750,36,49,0
2751,36,50,0
2752,36,51,0
2753,36,52,0
2754,36,53,0
2755,36,54,0
2756,36,55,0
2757,36,56,0
2758,36,57,0
2759,36,58,0
2760,36,59,0
2761,36,60,0
2762,36,61,0
2763,36,62,0
2764,36,63,0
2765,36,64,0
2766,36,65,0
2767,36,66,0
2768,36,67,0
2769,36,68,0
2770,36,69,0
2771,36,70,0
2772,36,71,0
2773,36,72,0
2774,36,73,0
